Token,District,Area,Rooms,Floor,Parking,Storage,Elevator,Exact_Price,Age,Price_per_meter
gaBsohR6,ترمینال جنوب,88.0,2.0,1.0,True,True,True,6200000000,2.0,70454545.45454545
QaKOwnke,ترمینال غرب,85.0,2.0,5.0,True,True,True,5400000000,1.0,63529411.76470588
Qa-_ufzy,ترمینال غرب,52.0,1.0,2.0,True,True,True,4000000000,6.0,76923076.92307693
gaD8YYd6,تسلیحات,69.0,2.0,3.0,False,False,True,9400000512,13.0,136231891.47826087
gaDw0Cpn,تسلیحات,73.0,2.0,3.0,True,True,True,11800000512,9.0,161643842.630137
gaC0fCZ0,تسلیحات,106.0,3.0,5.0,True,True,True,21500000256,2.0,202830191.0943396
gaDgSbYe,تسلیحات,60.0,1.0,4.0,False,True,False,6649999872,23.0,110833331.2
gaDEywPC,تسلیحات,83.0,2.0,1.0,True,False,True,16899999744,0.0,203614454.74698794
gaDYBITi,تسلیحات,78.0,2.0,4.0,True,True,True,13150000128,7.0,168589745.23076922
gaDAxh8b,تسلیحات,80.0,2.0,4.0,True,True,False,10499999744,15.0,131249996.8
gaBMORlu,تسلیحات,85.0,2.0,1.0,True,True,True,14400000000,0.0,169411764.70588234
gaC4MIKq,تسلیحات,85.0,2.0,2.0,True,True,True,14499999744,0.0,170588232.28235295
gaCsupre,تسلیحات,51.0,1.0,4.0,False,True,True,9299999744,3.0,182352936.15686274
Qa1D7fIu,تسلیحات,45.0,1.0,1.0,True,True,False,7200000000,11.0,160000000.0
gaCsdvJ4,تسلیحات,63.0,1.0,2.0,False,True,False,6700000256,30.0,106349210.41269842
QawT4bSL,تسلیحات,87.0,2.0,0.0,False,True,False,9299999744,16.0,106896548.78160919
gaCo9BVd,تسلیحات,53.0,1.0,4.0,False,True,True,8899999744,10.0,167924523.4716981
gaCg9U-e,تسلیحات,37.0,1.0,4.0,True,True,True,6950000128,13.0,187837841.2972973
Qa7bwzBN,تسلیحات,61.0,1.0,3.0,True,True,False,8499999744,20.0,139344258.09836066
gaBgp_5G,تسلیحات,62.0,2.0,2.0,False,True,False,7649999872,17.0,123387094.70967741
gaDQ1199,تهرانسر شرقی,80.0,2.0,3.0,False,True,True,10400000000,25.0,130000000.0
gaDQFUGt,تهرانسر شرقی,54.0,1.0,2.0,True,True,True,10499999744,14.0,194444439.7037037
Qa0TMi2y,تهرانسر شرقی,141.0,3.0,4.0,True,True,True,26790000640,1.0,190000004.5390071
gaD8UYjx,تهرانسر شرقی,96.0,2.0,3.0,True,True,True,20160000000,5.0,210000000.0
gaDgEQQr,تهرانسر شرقی,91.0,2.0,3.0,False,True,False,13200000000,17.0,145054945.05494505
gaDUkp-T,تهرانسر شرقی,105.0,2.0,5.0,True,True,True,14499999744,9.0,138095235.65714285
Qa1vObXZ,تهرانسر شرقی,73.0,2.0,2.0,True,True,False,8999999488,16.0,123287664.21917808
Qa3HIqIE,تهرانسر شرقی,110.0,2.0,2.0,True,True,True,21500000256,1.0,195454547.78181818
gaDgjIZQ,تهرانسر شرقی,106.0,2.0,1.0,True,True,True,19700000768,1.0,185849063.8490566
gaDgTwke,تهرانسر شرقی,80.0,2.0,1.0,True,True,True,10080000000,23.0,126000000.0
Qa8rIeE_,تهرانسر شرقی,67.0,2.0,1.0,True,True,False,5500000256,15.0,82089556.05970149
gaA0oARH,تهرانسر شرقی,90.0,2.0,6.0,True,True,True,20249999360,0.0,224999992.8888889
gaBsIFJj,تهرانسر شرقی,92.0,2.0,2.0,True,True,True,20239998976,0.0,219999988.86956522
Qa57bd63,تهرانسر شرقی,53.0,2.0,1.0,True,True,False,5000000000,7.0,94339622.64150943
gaDAyf9W,تهرانسر شرقی,65.0,1.0,2.0,True,True,True,14949999616,0.0,229999994.0923077
gaDUBx5h,تهرانسر شرقی,98.0,2.0,2.0,True,True,True,16659999744,0.0,169999997.3877551
QasH6bOi,تهرانسر شرقی,80.0,2.0,10.0,True,True,True,4000000000,1.0,50000000.0
Qa_nzJl7,تهرانسر شرقی,105.0,2.0,3.0,True,True,True,19000000512,11.0,180952385.82857144
gaD4wO4W,تهرانسر شرقی,55.0,1.0,2.0,True,True,True,4430000128,6.0,80545456.87272727
gaD0gvfR,تهرانسر شرقی,99.0,2.0,2.0,True,True,True,18300000256,15.0,184848487.43434343
Qa5bwBXx,تهرانسر شرقی,90.0,2.0,6.0,True,True,True,6800000000,1.0,75555555.55555555
gaDAguwl,تهرانسر شرقی,44.0,1.0,3.0,False,True,False,7100000256,20.0,161363642.1818182
gaCYPKbQ,تهرانسر شرقی,50.0,1.0,3.0,True,True,True,3700000000,8.0,74000000.0
Qa-rud3d,تهرانسر شرقی,115.0,3.0,5.0,True,True,True,20000000000,1.0,173913043.47826087
gaCIfBXp,تهرانسر شرقی,75.0,2.0,2.0,True,True,True,6499999744,2.0,86666663.25333333
gaC8Oj4E,تهرانسر شرقی,107.0,2.0,2.0,True,True,True,16000000000,9.0,149532710.28037384
gaCstxx-,تهرانسر شرقی,63.0,2.0,2.0,True,True,True,5299999744,5.0,84126980.06349206
gaC0exA8,تهرانسر شرقی,94.0,2.0,3.0,False,True,False,12800000000,21.0,136170212.76595744
QaCHVZPZ,تهرانسر شرقی,147.0,2.0,1.0,True,False,True,29400000512,1.0,200000003.4829932
gaCckH7s,تهرانسر شرقی,105.0,2.0,3.0,True,True,True,14499999744,10.0,138095235.65714285
Qa_H2gLZ,تهرانسر شرقی,47.0,1.0,1.0,True,True,True,3830000128,6.0,81489364.42553191
Qa_jTU-x,تهرانسر شرقی,60.0,2.0,2.0,True,True,True,4899999744,6.0,81666662.4
QabT0T3j,تهرانسر شرقی,50.0,1.0,2.0,True,True,True,3600000000,4.0,72000000.0
gaC49Nbl,تهرانسر شرقی,75.0,2.0,1.0,True,True,True,7980000256,1.0,106400003.41333333
gaDkCrGy,تهرانسر شرقی,64.0,2.0,2.0,True,True,True,4800000000,5.0,75000000.0
gaCY_dJP,تهرانسر شرقی,90.0,2.0,6.0,True,True,True,11649999872,0.0,129444443.02222222
QawH4UIq,تهرانسر شرقی,115.0,2.0,3.0,True,True,True,19000000512,1.0,165217395.75652173
Qax_wUwb,تهرانسر شمالی,82.0,2.0,3.0,True,True,True,16000000000,1.0,195121951.2195122
Qa0P3yyr,تهرانسر شمالی,62.0,1.0,2.0,True,True,True,4320000000,6.0,69677419.35483871
gaDkUo-k,تهرانسر شمالی,75.0,2.0,6.0,False,True,True,8600000512,22.0,114666673.49333334
gaCQf2_o,تهرانسر شمالی,66.0,1.0,1.0,True,True,True,13200000000,0.0,200000000.0
gaDMzIJW,تهرانسر شمالی,86.0,2.0,4.0,True,True,True,15200000000,12.0,176744186.04651162
gaDAzVDh,تهرانسر شمالی,74.0,2.0,1.0,True,True,True,14499999744,0.0,195945942.4864865
gaD4i8Ke,تهرانسر شمالی,51.0,1.0,3.0,True,True,True,4510000128,7.0,88431375.05882353
Qa-ffciB,تهرانسر شمالی,62.0,2.0,2.0,True,True,True,4700000256,8.0,75806455.74193548
gaCE-3bA,تهرانسر شمالی,67.0,1.0,1.0,True,True,True,13400000512,1.0,200000007.64179105
QaonnQxg,تهرانسر شمالی,95.0,2.0,1.0,True,True,True,16149999616,1.0,169999995.95789474
gaCYNG4L,تهرانسر شمالی,82.0,2.0,3.0,True,True,True,6200000000,0.0,75609756.09756097
gaCwtUBP,تهرانسر شمالی,80.0,2.0,7.0,True,True,True,6499999744,1.0,81249996.8
gaCQ90fb,تهرانسر شمالی,90.0,2.0,10.0,True,True,True,5630000128,1.0,62555556.97777778
gaDECUr3,تهرانسر شمالی,65.0,2.0,2.0,True,True,True,12300000256,15.0,189230773.16923076
gaA8qg1T,تهرانسر غربی,80.0,2.0,5.0,True,True,True,8800000000,0.0,110000000.0
gaDEz78v,تهرانسر غربی,90.0,2.0,2.0,True,True,True,16199999488,0.0,179999994.31111112
Qa8X7K24,تهرانسر غربی,95.0,2.0,5.0,True,True,True,16000000000,3.0,168421052.63157895
gaC0u1xw,تهرانسر غربی,83.0,2.0,1.0,True,True,False,13360000000,14.0,160963855.42168674
gaCc_pQ-,تهرانسر غربی,87.0,2.0,3.0,True,True,True,13920000000,11.0,160000000.0
gaCUfVH-,تهرانسر غربی,90.0,2.0,4.0,True,True,True,17500000256,6.0,194444447.2888889
Qa37BX0R,تهرانسر غربی,86.0,2.0,1.0,True,True,True,12899999744,1.0,149999997.02325583
gaCU-abK,تهرانسر مرکزی,58.0,1.0,2.0,True,True,False,6300000256,5.0,108620694.06896552
QaoT3c4Q,تهرانسر مرکزی,45.0,1.0,2.0,True,True,True,3649999872,7.0,81111108.26666667
Qa0TnwRs,تهرانسر مرکزی,66.0,1.0,2.0,True,True,True,13200000000,1.0,200000000.0
gaDkEws_,تهرانسر مرکزی,47.0,1.0,1.0,False,True,False,7900000256,20.0,168085111.82978722
gaDQEafz,تهرانسر مرکزی,65.0,2.0,3.0,False,True,False,8499999744,20.0,130769226.83076923
gaD4jQnx,تهرانسر مرکزی,63.0,2.0,0.0,True,True,True,10800000000,17.0,171428571.42857143
gaD4jNsv,تهرانسر مرکزی,47.0,1.0,2.0,True,True,True,3670000128,8.0,78085109.10638298
Qa537LgA,تهرانسر مرکزی,70.0,2.0,4.0,True,True,True,7000000000,5.0,100000000.0
gaD0TSNN,تهرانسر مرکزی,85.0,2.0,3.0,True,True,True,19000000512,0.0,223529417.7882353
gaDgzV4c,تهرانسر مرکزی,80.0,2.0,1.0,True,True,True,9360000000,22.0,117000000.0
Qa_LjjAZ,تهرانسر مرکزی,65.0,2.0,3.0,True,True,False,9425000448,19.0,145000006.8923077
Qa7vFlcu,تهرانسر مرکزی,48.0,1.0,2.0,True,True,True,3980000000,6.0,82916666.66666667
gaD4yVZo,تهرانسر مرکزی,68.0,2.0,2.0,True,True,True,12999999488,11.0,191176463.05882353
Qatjs8A9,تهرانسر مرکزی,41.0,1.0,1.0,True,True,False,7900000256,17.0,192682933.07317072
gaD0RDja,تهرانسر مرکزی,65.0,1.0,1.0,True,True,True,11000000512,10.0,169230777.1076923
gaCg-OaZ,تهرانسر مرکزی,62.0,2.0,2.0,True,True,True,5120000000,5.0,82580645.16129032
Qa8fWspA,تهرانسر مرکزی,73.0,2.0,1.0,True,True,True,13870000128,1.0,190000001.75342464
Qa_jFdPT,تهرانسر مرکزی,62.0,2.0,0.0,True,True,False,10499999744,17.0,169354834.58064517
gaBE_LhW,تهرانسر مرکزی,55.0,1.0,5.0,True,True,True,10300000256,15.0,187272731.92727274
gaD4gmyD,تهرانسر مرکزی,55.0,1.0,5.0,True,True,True,10499999744,17.0,190909086.25454545
Qa4rYxJh,تهرانسر مرکزی,77.0,2.0,2.0,True,True,True,4950000128,2.0,64285715.948051944
gaC0vMS-,تهرانسر مرکزی,63.0,2.0,2.0,True,True,False,8990000128,22.0,142698414.73015872
gaDMAc1x,تهرانسر مرکزی,62.0,1.0,2.0,True,False,True,14499999744,1.0,233870963.61290324
Qa57N7dV,تهرانسر مرکزی,75.0,2.0,2.0,True,True,True,5929999872,4.0,79066664.96
gaCk_ZpU,تهرانسر مرکزی,57.0,1.0,3.0,True,True,True,12750000128,0.0,223684212.77192983
gaCcvNiS,تهرانسر مرکزی,56.0,1.0,5.0,True,True,True,12600000512,0.0,225000009.14285713
QasTOprt,تهرانسر مرکزی,73.0,2.0,2.0,True,True,True,3800000000,2.0,52054794.52054795
gaCEta16,تهرانسر مرکزی,65.0,2.0,3.0,True,True,True,4499999744,7.0,69230765.29230769
gaCk-STA,تهرانسر مرکزی,62.0,2.0,2.0,True,True,False,6280000000,6.0,101290322.58064516
Qa8bryWF,تهرانسر مرکزی,85.0,2.0,1.0,True,True,True,11000000512,3.0,129411770.72941177
Qa57OQsJ,تهرانسر مرکزی,70.0,2.0,2.0,True,True,True,7000000000,5.0,100000000.0
gaAoiJPp,تهرانسر مرکزی,78.0,2.0,1.0,True,True,True,14400000000,6.0,184615384.6153846
gaCUNb6c,تهرانسر مرکزی,70.0,2.0,2.0,True,True,False,10700000256,19.0,152857146.5142857
gaCQ-IQe,تهرانسر مرکزی,75.0,2.0,3.0,True,True,True,13500000256,3.0,180000003.41333333
gaCAuZ9V,تهرانسر مرکزی,54.0,1.0,4.0,True,True,True,12899999744,0.0,238888884.14814815
QadrBl6r,تهرانسر مرکزی,93.0,2.0,3.0,True,True,True,18100000768,1.0,194623664.17204303
gaAUaDEY,تهرانسر مرکزی,80.0,2.0,4.0,True,True,True,15600000000,0.0,195000000.0
gaDMAOYu,تهرانسر مرکزی,68.0,2.0,3.0,False,False,True,9799999488,17.0,144117639.52941176
QanfmMQh,تهرانسر مرکزی,47.0,1.0,1.0,True,True,True,5299999744,5.0,112765952.0
Qakr4vuV,تهرانسر مرکزی,66.0,1.0,1.0,True,True,True,13059999744,1.0,197878784.0
gaB8XXE2,تهرانسر مرکزی,67.0,2.0,2.0,True,True,False,10200000512,21.0,152238813.6119403
QarvIDs3,تهرانسر مرکزی,63.0,2.0,2.0,False,True,False,7350000128,22.0,116666668.6984127
gaCY99ex,تهرانسر مرکزی,60.0,1.0,2.0,True,True,True,5459999744,5.0,90999995.73333333
gaD0Ul15,تهرانپارس جنوبی,97.0,2.0,5.0,True,True,True,22000001024,17.0,226804134.26804122
gaDw1VXh,تهرانپارس جنوبی,82.0,2.0,1.0,True,True,False,15500000256,17.0,189024393.36585367
gaDAz1EI,تهرانپارس جنوبی,240.0,4.0,2.0,True,True,True,54999998464,22.0,229166660.26666668
gaDwD0hS,تهرانپارس جنوبی,235.0,4.0,2.0,True,True,True,60000002048,14.0,255319157.65106383
Qa_nDYfy,تهرانپارس جنوبی,198.0,3.0,3.0,True,True,True,49999998976,16.0,252525247.35353535
gaD4SiL1,تهرانپارس جنوبی,150.0,3.0,5.0,True,True,True,41500000256,3.0,276666668.37333333
gaDsCIhO,تهرانپارس جنوبی,48.0,1.0,4.0,True,True,False,8800000000,20.0,183333333.33333334
Qajzoi7t,تهرانپارس جنوبی,110.0,2.0,15.0,True,True,True,18499999744,1.0,168181815.85454544
gaDASJLn,تهرانپارس جنوبی,75.0,1.0,0.0,False,False,True,14000000000,22.0,186666666.66666666
gaD0RPWh,تهرانپارس جنوبی,61.0,2.0,2.0,True,True,True,14499999744,12.0,237704913.83606556
Qa9vdSPw,تهرانپارس جنوبی,175.0,3.0,2.0,True,True,True,57749999616,1.0,329999997.8057143
gaCEPZcZ,تهرانپارس جنوبی,75.0,2.0,2.0,False,True,True,14000000000,12.0,186666666.66666666
AaQwWYZq,تهرانپارس جنوبی,145.0,3.0,5.0,True,True,True,36250001408,11.0,250000009.71034482
gaD0QKSY,تهرانپارس جنوبی,180.0,3.0,1.0,True,True,True,41000001536,16.0,227777786.31111112
gaDAAl1M,تهرانپارس جنوبی,60.0,1.0,4.0,False,True,False,8499999744,26.0,141666662.4
gaBweVBH,تهرانپارس جنوبی,175.0,3.0,1.0,True,True,True,50500001792,10.0,288571438.81142855
Qa67wKF6,تهرانپارس جنوبی,81.0,2.0,4.0,True,True,False,12800000000,21.0,158024691.3580247
Qavnh6IF,تهرانپارس جنوبی,90.0,2.0,1.0,False,True,True,14499999744,17.0,161111108.26666668
Qa8nU-mG,تهرانپارس جنوبی,97.0,2.0,5.0,True,True,True,22000001024,19.0,226804134.26804122
Qa9P7JQU,تهرانپارس جنوبی,121.0,2.0,2.0,True,True,True,32500000768,2.0,268595047.6694215
gaC8ujAr,تهرانپارس جنوبی,130.0,3.0,5.0,True,True,True,35000000512,12.0,269230773.16923076
gaCI-Ewf,تهرانپارس جنوبی,130.0,3.0,3.0,True,True,True,48000000000,1.0,369230769.2307692
gaCs-3Ol,تهرانپارس جنوبی,115.0,2.0,2.0,True,True,True,28999999488,1.0,252173908.59130436
QazHMkqH,تهرانپارس جنوبی,117.0,3.0,2.0,True,True,True,31399999488,3.0,268376064.0
gaCo-8KS,تهرانپارس جنوبی,64.0,1.0,4.0,True,True,True,10599999488,7.0,165624992.0
Qa8zTcv4,تهرانپارس جنوبی,230.0,3.0,3.0,True,True,True,82000003072,1.0,356521752.48695654
gaCsMf4g,تهرانپارس جنوبی,86.0,2.0,2.0,True,True,False,16849999872,25.0,195930231.06976745
gaCo6tgr,تهرانپارس جنوبی,113.0,3.0,1.0,True,True,True,25999998976,20.0,230088486.51327434
Qa4D2zZf,تهرانپارس جنوبی,162.0,3.0,2.0,True,True,True,41899999232,2.0,258641970.56790122
QayrJeks,تهرانپارس جنوبی,130.0,3.0,1.0,True,True,True,45499998208,1.0,349999986.2153846
QayPZeRi,تهرانپارس جنوبی,100.0,2.0,1.0,True,True,True,35000000512,1.0,350000005.12
gaC4dtLQ,تهرانپارس جنوبی,61.0,1.0,5.0,False,True,True,14200000512,18.0,232786893.63934427
gaCMA-65,تهرانپارس جنوبی,122.0,3.0,1.0,True,True,True,28849999872,19.0,236475408.78688523
gaDs0SgO,تهرانپارس جنوبی,235.0,3.0,2.0,True,True,True,56000000000,1.0,238297872.34042552
gaDER3Cm,تهرانپارس جنوبی,100.0,2.0,3.0,True,True,True,23000000512,15.0,230000005.12
gaCEvBTl,تهرانپارس جنوبی,123.0,2.0,6.0,True,True,True,36899999744,8.0,299999997.9186992
gaCgOzfn,تهرانپارس جنوبی,77.0,2.0,3.0,True,False,True,18499999744,8.0,240259736.93506494
gaCo9AA0,تهرانپارس جنوبی,53.0,1.0,-1.0,False,True,False,8499999744,23.0,160377353.66037735
Qa0rGucm,تهرانپارس جنوبی,117.0,3.0,2.0,True,True,True,25500000256,1.0,217948720.13675213
Qa9nIha-,تهرانپارس جنوبی,64.0,1.0,3.0,True,True,True,10599999488,7.0,165624992.0
gaAQOek5,تهرانپارس جنوبی,64.0,1.0,4.0,True,True,True,10599999488,8.0,165624992.0
Qa4rV8GF,تهرانپارس جنوبی,55.0,1.0,2.0,True,True,True,14499999744,3.0,263636358.98181817
gaCcdjZF,تهرانپارس جنوبی,165.0,3.0,3.0,True,True,True,43000000512,1.0,260606063.70909092
gaBwn_N8,تهرانپارس جنوبی,63.0,1.0,5.0,True,True,True,10499999744,6.0,166666662.6031746
gaD4910f,تهرانپارس شرقی,125.0,2.0,3.0,True,True,True,18749999104,4.0,149999992.832
gaAscIAm,تهرانپارس شرقی,82.0,2.0,3.0,True,True,False,13939999744,17.0,169999996.87804878
gaDsGGdV,تهرانپارس شرقی,105.0,2.0,2.0,True,True,True,5500000256,1.0,52380954.81904762
gaCM-CtN,تهرانپارس شرقی,45.0,1.0,1.0,True,True,False,7900000256,15.0,175555561.24444443
gaDIkrWI,تهرانپارس شرقی,57.0,1.0,1.0,True,True,False,7000000000,22.0,122807017.54385965
gaDgETX4,تهرانپارس شرقی,83.0,2.0,5.0,True,True,True,14700000256,6.0,177108436.8192771
gaDIUZbz,تهرانپارس شرقی,69.0,1.0,4.0,False,True,False,7600000000,20.0,110144927.53623189
gaDA0HBj,تهرانپارس شرقی,145.0,3.0,1.0,True,True,True,28999999488,0.0,199999996.46896553
gaCsPpXg,تهرانپارس شرقی,53.0,1.0,1.0,True,True,True,9500000256,19.0,179245287.8490566
gaDgDQTg,تهرانپارس شرقی,63.0,1.0,2.0,False,True,True,8499999744,15.0,134920630.85714287
gaDMDP70,تهرانپارس شرقی,112.0,2.0,4.0,True,True,True,20720001024,3.0,185000009.14285713
Qav_FuAh,تهرانپارس شرقی,58.0,1.0,3.0,False,False,False,6200000000,15.0,106896551.72413793
gaDwSVZ3,تهرانپارس شرقی,54.0,1.0,2.0,True,True,False,9550000128,18.0,176851854.2222222
Qa6_Q1ao,تهرانپارس شرقی,58.0,1.0,4.0,False,False,False,6380000256,19.0,110000004.4137931
gaCgMlVg,تهرانپارس شرقی,60.0,1.0,2.0,False,True,True,8750000128,12.0,145833335.46666667
QafvZ5bM,تهرانپارس شرقی,105.0,3.0,2.0,True,True,True,23499999232,1.0,223809516.4952381
QaeHwtxu,تهرانپارس شرقی,46.0,1.0,4.0,True,True,True,6200000000,14.0,134782608.6956522
QaefTk_B,تهرانپارس شرقی,46.0,1.0,1.0,False,True,False,8899999744,20.0,193478255.3043478
gaD4BLK1,تهرانپارس شرقی,40.0,1.0,1.0,True,True,True,8899999744,13.0,222499993.6
QazvB2Ml,تهرانپارس شرقی,107.0,2.0,2.0,True,False,True,22470000640,1.0,210000005.9813084
gaCkfuJl,تهرانپارس شرقی,76.0,2.0,2.0,True,False,True,14000000000,10.0,184210526.31578946
gaDIQrJD,تهرانپارس شرقی,53.0,1.0,2.0,False,True,True,7200000000,15.0,135849056.6037736
gaDwgZaR,تهرانپارس شرقی,47.0,1.0,3.0,False,True,False,5600000000,8.0,119148936.17021276
gaDcAA6Z,تهرانپارس شرقی,70.0,2.0,4.0,True,True,True,11000000512,8.0,157142864.45714286
gaDYA0gW,تهرانپارس شرقی,104.0,2.0,1.0,True,True,True,15600000000,10.0,150000000.0
gaC4flhj,تهرانپارس شرقی,90.0,2.0,1.0,False,True,True,12000000000,18.0,133333333.33333333
gaCgfg-a,تهرانپارس شرقی,112.0,2.0,5.0,True,True,True,22000001024,2.0,196428580.57142857
gaCk_Yrd,تهرانپارس شرقی,98.0,2.0,4.0,True,True,True,19499999232,3.0,198979584.0
Qa4rpCpI,تهرانپارس شرقی,74.0,2.0,3.0,True,True,True,11299999744,11.0,152702699.24324325
QatL9w7v,تهرانپارس شرقی,107.0,2.0,2.0,True,True,True,22400000000,1.0,209345794.39252338
gaCIP_yk,تهرانپارس شرقی,72.0,2.0,4.0,False,True,True,9799999488,17.0,136111104.0
gaCIPQRY,تهرانپارس شرقی,40.0,1.0,1.0,True,True,True,8600000512,15.0,215000012.8
gaCA_SU4,تهرانپارس شرقی,80.0,2.0,4.0,False,True,True,12000000000,19.0,150000000.0
gaCo-Ip6,تهرانپارس شرقی,54.0,1.0,1.0,False,True,False,8369999872,19.0,154999997.62962964
gaCoebma,تهرانپارس شرقی,113.0,2.0,5.0,True,True,True,21500000256,1.0,190265488.99115044
gaCkuOpg,تهرانپارس شرقی,66.0,2.0,0.0,False,True,False,8499999744,25.0,128787874.9090909
gaCgu82I,تهرانپارس شرقی,86.0,2.0,1.0,True,True,False,15399999488,13.0,179069761.4883721
QaoPIIpv,تهرانپارس شرقی,99.0,2.0,2.0,True,True,True,14800000000,3.0,149494949.4949495
gaCYeI-m,تهرانپارس شرقی,83.0,2.0,5.0,True,True,True,15000000512,6.0,180722897.73493975
Qa1fqJvV,تهرانپارس شرقی,95.0,2.0,3.0,True,True,False,10000000000,2.0,105263157.89473684
gaCEuEfa,تهرانپارس شرقی,85.0,2.0,5.0,True,True,True,16600000512,9.0,195294123.67058823
Qa23usjx,تهرانپارس شرقی,80.0,2.0,4.0,True,True,True,16199999488,1.0,202499993.6
Qa9D7oaR,تهرانپارس شرقی,93.0,2.0,2.0,True,True,True,14599999488,1.0,156989241.80645162
gaC4tSG2,تهرانپارس شرقی,65.0,1.0,1.0,True,True,True,13799999488,10.0,212307684.43076923
gaA8jhyR,تهرانپارس شرقی,70.0,2.0,2.0,True,True,True,11749999616,0.0,167857137.37142858
gaC0NNHq,تهرانپارس شرقی,72.0,2.0,2.0,True,True,True,13500000256,6.0,187500003.55555555
gaD83nPt,تهرانپارس شرقی,90.0,2.0,1.0,False,True,False,8999999488,0.0,99999994.31111111
gaCwACeU,تهرانپارس شرقی,65.0,2.0,1.0,True,True,False,8999999488,20.0,138461530.58461538
gaDci4MP,تهرانپارس شرقی,64.0,1.0,4.0,True,True,True,12800000000,1.0,200000000.0
gaDgBesL,تهرانپارس شرقی,77.0,2.0,3.0,True,True,True,12400000000,15.0,161038961.03896105
gaCsuwTr,تهرانپارس شرقی,87.0,2.0,1.0,True,False,True,16999999488,10.0,195402292.96551725
Qa5naM5q,تهرانپارس شرقی,63.0,1.0,3.0,False,True,True,8700000256,14.0,138095242.15873015
